chr5	148929000	148929499	1.0	4.0	0.0	2.0	14.0	1.0	0.0	2.0	1.0	6.0	0.0	2.0	0.0	8.0	17.0	0.0	0.0	0.0	2.0	21.0	0.0	0.0	0.0	2.0	11.0	0.0	1.0	0.0	1.0	11.0	0.0	0.0	0.0	5.0	34.0	0.0	0.0	1.0	4.0	34.0	15.0	5.0	0.0	0.0	2.0	chr5	148929000	148929499	1.0	1.0	0.0	0.0	28.0	0.0	3.0	0.0	5.0	32.0	0.0	4.0	0.0	5.0	21.0	0.0	1.0	0.0	4.0	34.0	0.0	4.0	0.0	9.0	27.0	0.0	0.0	0.0	3.0	15.0	0.0	0.0	0.0	4.0	29.0	0.0	0.0	0.0	1.0	14.0	5.0	4.0	1.0	3.0	6.0
chr5	149940000	149940499	2.0	0.0	0.0	2.0	12.0	1.0	0.0	3.0	3.0	12.0	1.0	0.0	0.0	6.0	32.0	15.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	16.0	0.0	1.0	3.0	1.0	13.0	1.0	0.0	3.0	17.0	43.0	38.0	3.0	1.0	5.0	48.0	1.0	0.0	0.0	4.0	51.0	chr5	149940000	149940499	13.0	3.0	2.0	2.0	18.0	2.0	2.0	2.0	8.0	30.0	2.0	2.0	3.0	8.0	52.0	12.0	5.0	1.0	5.0	41.0	0.0	2.0	2.0	13.0	57.0	0.0	0.0	1.0	5.0	15.0	0.0	1.0	2.0	16.0	66.0	2.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	2.0	20.0
chr5	150024000	150024499	3.0	0.0	1.0	4.0	17.0	1.0	3.0	1.0	8.0	11.0	39.0	4.0	0.0	2.0	6.0	6.0	0.0	1.0	3.0	16.0	1.0	0.0	0.0	8.0	21.0	4.0	3.0	2.0	3.0	5.0	3.0	2.0	2.0	14.0	68.0	3.0	4.0	1.0	16.0	60.0	1.0	1.0	0.0	7.0	33.0	chr5	150024000	150024499	7.0	3.0	0.0	7.0	25.0	8.0	1.0	2.0	12.0	31.0	34.0	8.0	3.0	18.0	10.0	21.0	4.0	1.0	12.0	30.0	3.0	1.0	2.0	15.0	52.0	2.0	5.0	0.0	5.0	5.0	1.0	0.0	0.0	10.0	54.0	1.0	0.0	1.0	4.0	21.0	0.0	0.0	0.0	4.0	21.0
chr5	151098000	151098499	6.0	1.0	0.0	6.0	7.0	3.0	2.0	0.0	4.0	14.0	4.0	11.0	0.0	11.0	27.0	7.0	2.0	0.0	0.0	6.0	1.0	0.0	0.0	3.0	10.0	1.0	1.0	0.0	6.0	16.0	16.0	7.0	0.0	12.0	8.0	40.0	8.0	0.0	3.0	1.0	3.0	2.0	0.0	4.0	22.0	chr5	151098000	151098499	13.0	2.0	0.0	11.0	12.0	4.0	4.0	0.0	1.0	23.0	4.0	7.0	0.0	12.0	27.0	8.0	6.0	0.0	2.0	31.0	4.0	2.0	0.0	8.0	29.0	0.0	1.0	0.0	2.0	6.0	22.0	10.0	0.0	13.0	25.0	12.0	4.0	0.0	2.0	1.0	8.0	1.0	0.0	3.0	16.0
chr5	151124000	151124499	1.0	0.0	2.0	8.0	41.0	1.0	0.0	2.0	14.0	28.0	7.0	11.0	3.0	37.0	75.0	1.0	0.0	0.0	11.0	44.0	0.0	0.0	2.0	6.0	23.0	30.0	1.0	0.0	1.0	3.0	72.0	7.0	4.0	47.0	126.0	34.0	0.0	3.0	41.0	162.0	0.0	2.0	2.0	23.0	76.0	chr5	151124000	151124499	1.0	2.0	4.0	19.0	84.0	0.0	5.0	8.0	30.0	56.0	50.0	11.0	4.0	31.0	98.0	0.0	5.0	3.0	13.0	183.0	7.0	4.0	8.0	49.0	149.0	24.0	3.0	0.0	4.0	11.0	2.0	3.0	1.0	48.0	138.0	16.0	0.0	0.0	7.0	31.0	1.0	1.0	1.0	10.0	27.0
chr5	151168500	151168999	0.0	4.0	0.0	7.0	34.0	1.0	3.0	0.0	6.0	42.0	2.0	58.0	0.0	34.0	0.0	1.0	21.0	0.0	16.0	0.0	1.0	2.0	0.0	4.0	32.0	0.0	3.0	0.0	5.0	33.0	4.0	92.0	0.0	33.0	0.0	1.0	7.0	0.0	16.0	71.0	0.0	3.0	0.0	9.0	77.0	chr5	151168500	151168999	2.0	9.0	0.0	11.0	65.0	0.0	1.0	0.0	13.0	63.0	1.0	25.0	0.0	21.0	88.0	0.0	2.0	0.0	13.0	101.0	0.0	2.0	0.0	8.0	105.0	4.0	16.0	0.0	11.0	0.0	0.0	0.0	0.0	17.0	102.0	3.0	31.0	0.0	15.0	1.0	0.0	3.0	0.0	4.0	32.0
chr5	151679500	151679999	10.0	3.0	0.0	2.0	6.0	7.0	0.0	0.0	10.0	0.0	18.0	2.0	0.0	3.0	22.0	1.0	0.0	0.0	1.0	18.0	1.0	2.0	0.0	7.0	4.0	3.0	2.0	0.0	5.0	2.0	6.0	3.0	1.0	10.0	55.0	3.0	2.0	0.0	9.0	31.0	5.0	5.0	2.0	18.0	11.0	chr5	151679500	151679999	10.0	5.0	1.0	2.0	31.0	26.0	2.0	0.0	0.0	4.0	23.0	3.0	1.0	1.0	21.0	5.0	2.0	3.0	14.0	33.0	6.0	3.0	1.0	14.0	25.0	7.0	3.0	0.0	3.0	6.0	9.0	5.0	1.0	17.0	57.0	0.0	1.0	1.0	1.0	4.0	2.0	0.0	0.0	6.0	8.0
chr5	155117000	155117499	12.0	6.0	1.0	10.0	25.0	0.0	1.0	5.0	22.0	31.0	1.0	7.0	3.0	43.0	76.0	1.0	1.0	0.0	13.0	35.0	2.0	3.0	2.0	12.0	22.0	43.0	4.0	0.0	3.0	1.0	7.0	7.0	4.0	37.0	46.0	1.0	4.0	0.0	26.0	60.0	0.0	10.0	3.0	35.0	75.0	chr5	155117000	155117499	6.0	6.0	8.0	50.0	64.0	0.0	6.0	6.0	43.0	65.0	1.0	10.0	3.0	24.0	53.0	2.0	5.0	5.0	29.0	76.0	1.0	17.0	9.0	38.0	30.0	24.0	6.0	2.0	6.0	9.0	3.0	15.0	8.0	52.0	49.0	0.0	3.0	0.0	9.0	41.0	0.0	6.0	3.0	18.0	31.0
chr5	158387500	158387999	0.0	0.0	0.0	5.0	13.0	0.0	0.0	0.0	5.0	27.0	0.0	1.0	0.0	15.0	30.0	0.0	0.0	0.0	3.0	23.0	1.0	4.0	1.0	6.0	9.0	0.0	1.0	0.0	2.0	20.0	12.0	0.0	1.0	2.0	31.0	0.0	2.0	0.0	6.0	47.0	0.0	3.0	1.0	7.0	28.0	chr5	158387500	158387999	0.0	0.0	0.0	4.0	43.0	9.0	3.0	0.0	7.0	37.0	0.0	0.0	0.0	15.0	41.0	0.0	0.0	3.0	15.0	37.0	1.0	5.0	5.0	9.0	30.0	0.0	0.0	0.0	1.0	13.0	38.0	2.0	0.0	0.0	4.0	0.0	0.0	1.0	3.0	20.0	0.0	0.0	0.0	3.0	26.0
chr5	158423000	158423499	14.0	0.0	0.0	0.0	6.0	20.0	2.0	0.0	3.0	6.0	8.0	4.0	1.0	7.0	29.0	0.0	1.0	1.0	0.0	13.0	0.0	2.0	0.0	6.0	18.0	5.0	2.0	0.0	5.0	21.0	0.0	3.0	0.0	11.0	84.0	8.0	9.0	0.0	10.0	63.0	3.0	1.0	3.0	8.0	50.0	chr5	158423000	158423499	8.0	2.0	0.0	8.0	42.0	29.0	2.0	1.0	3.0	30.0	31.0	4.0	0.0	9.0	31.0	14.0	8.0	2.0	9.0	35.0	2.0	2.0	0.0	11.0	49.0	2.0	4.0	2.0	5.0	9.0	1.0	1.0	0.0	11.0	67.0	0.0	0.0	2.0	4.0	26.0	3.0	0.0	1.0	3.0	17.0
chr5	168187500	168187999	6.0	2.0	0.0	6.0	7.0	0.0	3.0	0.0	6.0	8.0	28.0	11.0	0.0	2.0	5.0	3.0	0.0	0.0	1.0	16.0	0.0	1.0	0.0	4.0	15.0	11.0	6.0	0.0	3.0	3.0	5.0	8.0	0.0	11.0	66.0	0.0	8.0	0.0	32.0	56.0	0.0	4.0	0.0	16.0	29.0	chr5	168187500	168187999	10.0	9.0	0.0	10.0	27.0	6.0	8.0	0.0	11.0	27.0	50.0	13.0	0.0	10.0	13.0	10.0	6.0	0.0	19.0	44.0	0.0	11.0	0.0	23.0	52.0	3.0	1.0	0.0	10.0	14.0	1.0	3.0	0.0	16.0	64.0	0.0	3.0	0.0	3.0	24.0	0.0	3.0	0.0	6.0	13.0
chr5	168842500	168842999	1.0	1.0	0.0	2.0	11.0	2.0	2.0	1.0	4.0	12.0	23.0	2.0	1.0	5.0	8.0	2.0	2.0	0.0	4.0	8.0	3.0	1.0	0.0	3.0	2.0	11.0	2.0	0.0	3.0	3.0	17.0	10.0	0.0	4.0	35.0	13.0	5.0	0.0	19.0	25.0	2.0	3.0	2.0	15.0	18.0	chr5	168842500	168842999	1.0	0.0	0.0	14.0	22.0	6.0	4.0	1.0	8.0	15.0	42.0	4.0	4.0	4.0	16.0	25.0	8.0	2.0	9.0	10.0	22.0	4.0	5.0	2.0	10.0	7.0	3.0	0.0	0.0	1.0	33.0	9.0	1.0	6.0	11.0	3.0	1.0	1.0	3.0	10.0	0.0	4.0	0.0	2.0	6.0
chr5	169718500	169718999	11.0	2.0	0.0	5.0	10.0	18.0	2.0	0.0	2.0	7.0	0.0	3.0	0.0	5.0	41.0	1.0	0.0	0.0	2.0	16.0	5.0	3.0	0.0	8.0	9.0	1.0	6.0	0.0	6.0	7.0	0.0	3.0	0.0	7.0	56.0	2.0	0.0	0.0	7.0	68.0	0.0	0.0	0.0	18.0	35.0	chr5	169718500	169718999	8.0	1.0	0.0	5.0	30.0	33.0	3.0	0.0	3.0	14.0	0.0	2.0	0.0	8.0	59.0	3.0	4.0	0.0	17.0	40.0	14.0	15.0	0.0	19.0	20.0	5.0	4.0	0.0	6.0	12.0	2.0	1.0	0.0	9.0	55.0	3.0	1.0	0.0	5.0	19.0	0.0	5.0	0.0	6.0	22.0
chr5	170207000	170207499	1.0	0.0	0.0	4.0	26.0	0.0	0.0	0.0	6.0	25.0	0.0	0.0	0.0	7.0	60.0	3.0	0.0	0.0	1.0	18.0	18.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	21.0	26.0	18.0	0.0	11.0	66.0	1.0	2.0	0.0	12.0	79.0	37.0	5.0	0.0	10.0	10.0	chr5	170207000	170207499	0.0	0.0	0.0	12.0	71.0	1.0	6.0	0.0	10.0	67.0	0.0	2.0	0.0	17.0	80.0	31.0	3.0	0.0	19.0	55.0	109.0	2.0	0.0	1.0	16.0	0.0	0.0	0.0	4.0	26.0	30.0	10.0	0.0	13.0	24.0	0.0	0.0	0.0	3.0	39.0	27.0	1.0	0.0	2.0	5.0
chr5	170708000	170708499	16.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	7.0	12.0	0.0	1.0	0.0	2.0	6.0	18.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	14.0	7.0	0.0	6.0	0.0	12.0	6.0	0.0	8.0	0.0	8.0	7.0	chr5	170708000	170708499	0.0	5.0	0.0	18.0	10.0	0.0	7.0	0.0	10.0	10.0	0.0	2.0	0.0	10.0	7.0	21.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	5.0	3.0	0.0	1.0	0.0	3.0	2.0	1.0	11.0	0.0	12.0	1.0	0.0	4.0	0.0	6.0	3.0	11.0	0.0	0.0	0.0	0.0
chr5	170916000	170916499	16.0	0.0	0.0	2.0	26.0	21.0	0.0	0.0	1.0	30.0	49.0	0.0	0.0	4.0	55.0	17.0	0.0	0.0	1.0	26.0	15.0	1.0	0.0	2.0	28.0	23.0	0.0	0.0	2.0	31.0	34.0	0.0	0.0	3.0	33.0	50.0	0.0	0.0	0.0	0.0	105.0	1.0	0.0	0.0	0.0	chr5	170916000	170916499	88.0	1.0	0.0	0.0	0.0	105.0	2.0	0.0	0.0	0.0	67.0	1.0	0.0	0.0	0.0	22.0	1.0	0.0	1.0	52.0	58.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	1.0	26.0	73.0	0.0	0.0	0.0	0.0	20.0	1.0	0.0	2.0	24.0	24.0	0.0	0.0	0.0	39.0
chr5	172160000	172160499	3.0	0.0	1.0	1.0	9.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	1.0	4.0	25.0	4.0	0.0	0.0	3.0	6.0	1.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	4.0	14.0	1.0	4.0	4.0	8.0	32.0	10.0	2.0	1.0	3.0	14.0	1.0	0.0	1.0	3.0	31.0	chr5	172160000	172160499	18.0	0.0	0.0	1.0	15.0	3.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	3.0	23.0	8.0	3.0	3.0	11.0	20.0	0.0	0.0	0.0	6.0	33.0	0.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	5.0	45.0	1.0	1.0	0.0	2.0	10.0	0.0	0.0	0.0	3.0	16.0
chr5	172766000	172766499	51.0	10.0	2.0	9.0	6.0	65.0	6.0	0.0	2.0	1.0	136.0	2.0	2.0	9.0	10.0	30.0	7.0	6.0	11.0	16.0	66.0	1.0	0.0	0.0	0.0	54.0	1.0	0.0	0.0	0.0	65.0	20.0	21.0	62.0	132.0	93.0	37.0	25.0	41.0	79.0	132.0	8.0	2.0	5.0	11.0	chr5	172766000	172766499	94.0	9.0	11.0	6.0	19.0	126.0	16.0	1.0	4.0	7.0	180.0	5.0	2.0	3.0	3.0	151.0	29.0	4.0	18.0	23.0	217.0	3.0	0.0	3.0	6.0	50.0	0.0	1.0	1.0	3.0	32.0	32.0	32.0	97.0	128.0	17.0	14.0	6.0	12.0	41.0	48.0	1.0	1.0	3.0	3.0
chr5	172766500	172766999	10.0	1.0	0.0	3.0	3.0	19.0	7.0	0.0	2.0	3.0	39.0	15.0	0.0	3.0	9.0	6.0	3.0	0.0	3.0	13.0	9.0	3.0	0.0	1.0	0.0	15.0	2.0	0.0	0.0	0.0	10.0	2.0	0.0	13.0	43.0	10.0	4.0	0.0	7.0	35.0	27.0	4.0	0.0	3.0	5.0	chr5	172766500	172766999	25.0	10.0	0.0	4.0	15.0	29.0	0.0	0.0	2.0	9.0	31.0	9.0	0.0	3.0	5.0	30.0	8.0	0.0	5.0	15.0	17.0	8.0	0.0	0.0	3.0	6.0	2.0	0.0	0.0	3.0	3.0	13.0	0.0	28.0	30.0	1.0	2.0	0.0	2.0	20.0	13.0	0.0	0.0	1.0	3.0
chr5	172768000	172768499	6.0	3.0	2.0	2.0	11.0	15.0	4.0	2.0	1.0	1.0	25.0	7.0	3.0	3.0	13.0	1.0	1.0	1.0	2.0	14.0	0.0	1.0	1.0	5.0	13.0	11.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	34.0	2.0	1.0	0.0	6.0	26.0	1.0	2.0	2.0	13.0	21.0	chr5	172768000	172768499	13.0	1.0	1.0	2.0	9.0	23.0	3.0	0.0	8.0	14.0	25.0	5.0	2.0	3.0	3.0	15.0	5.0	2.0	1.0	23.0	4.0	3.0	1.0	7.0	29.0	12.0	2.0	0.0	1.0	0.0	3.0	3.0	0.0	15.0	54.0	3.0	3.0	0.0	5.0	21.0	0.0	2.0	3.0	7.0	21.0
chr5	173200000	173200499	0.0	0.0	0.0	4.0	26.0	0.0	0.0	0.0	0.0	16.0	1.0	12.0	9.0	3.0	17.0	0.0	7.0	3.0	3.0	18.0	0.0	0.0	0.0	1.0	15.0	0.0	0.0	0.0	2.0	16.0	0.0	14.0	11.0	6.0	29.0	2.0	18.0	18.0	8.0	0.0	0.0	20.0	26.0	6.0	0.0	chr5	173200000	173200499	0.0	33.0	20.0	4.0	0.0	1.0	19.0	12.0	3.0	0.0	0.0	30.0	22.0	10.0	0.0	0.0	0.0	0.0	2.0	55.0	2.0	27.0	10.0	8.0	0.0	0.0	4.0	7.0	2.0	8.0	1.0	38.0	25.0	12.0	0.0	0.0	3.0	1.0	1.0	14.0	0.0	0.0	0.0	1.0	23.0
chr5	173890500	173890999	24.0	4.0	3.0	9.0	11.0	36.0	5.0	1.0	8.0	7.0	113.0	1.0	0.0	1.0	8.0	13.0	0.0	0.0	14.0	26.0	46.0	2.0	0.0	1.0	0.0	36.0	3.0	0.0	0.0	1.0	28.0	2.0	1.0	27.0	107.0	31.0	6.0	6.0	28.0	65.0	82.0	2.0	1.0	2.0	9.0	chr5	173890500	173890999	38.0	11.0	9.0	21.0	39.0	90.0	9.0	3.0	7.0	8.0	112.0	7.0	0.0	1.0	8.0	83.0	2.0	4.0	12.0	24.0	96.0	1.0	0.0	2.0	4.0	27.0	3.0	2.0	4.0	4.0	23.0	2.0	7.0	37.0	112.0	23.0	3.0	0.0	9.0	49.0	46.0	0.0	1.0	3.0	5.0
chr5	177258500	177258999	0.0	0.0	0.0	3.0	21.0	1.0	4.0	0.0	6.0	22.0	0.0	0.0	0.0	8.0	61.0	0.0	0.0	0.0	1.0	18.0	0.0	0.0	0.0	6.0	30.0	15.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0	8.0	70.0	0.0	0.0	0.0	7.0	49.0	0.0	0.0	0.0	6.0	62.0	chr5	177258500	177258999	0.0	0.0	0.0	10.0	46.0	1.0	5.0	0.0	8.0	42.0	0.0	1.0	0.0	11.0	71.0	0.0	0.0	0.0	7.0	71.0	0.0	1.0	0.0	9.0	70.0	6.0	5.0	0.0	4.0	13.0	0.0	0.0	0.0	9.0	85.0	0.0	0.0	0.0	3.0	22.0	0.0	2.0	0.0	10.0	27.0
chr5	178539000	178539499	13.0	4.0	2.0	4.0	25.0	2.0	3.0	1.0	5.0	34.0	5.0	2.0	1.0	22.0	84.0	26.0	3.0	3.0	2.0	3.0	2.0	1.0	1.0	12.0	34.0	2.0	0.0	0.0	13.0	34.0	19.0	11.0	9.0	26.0	116.0	55.0	4.0	4.0	17.0	49.0	14.0	2.0	0.0	9.0	67.0	chr5	178539000	178539499	51.0	3.0	3.0	13.0	42.0	20.0	2.0	11.0	22.0	70.0	5.0	3.0	3.0	10.0	109.0	30.0	14.0	10.0	19.0	73.0	7.0	9.0	21.0	32.0	69.0	2.0	1.0	1.0	3.0	30.0	21.0	7.0	8.0	30.0	86.0	3.0	1.0	2.0	6.0	36.0	7.0	1.0	1.0	10.0	36.0
chr5	179213000	179213499	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	6.0	15.0	0.0	4.0	4.0	5.0	37.0	0.0	1.0	0.0	0.0	21.0	1.0	1.0	2.0	8.0	9.0	0.0	0.0	1.0	4.0	13.0	0.0	8.0	1.0	36.0	74.0	48.0	23.0	10.0	13.0	4.0	32.0	8.0	3.0	8.0	2.0	chr5	179213000	179213499	17.0	10.0	5.0	9.0	4.0	12.0	25.0	6.0	10.0	8.0	52.0	37.0	6.0	0.0	1.0	0.0	3.0	7.0	15.0	48.0	50.0	20.0	3.0	4.0	3.0	0.0	0.0	0.0	1.0	9.0	45.0	20.0	3.0	8.0	11.0	0.0	1.0	0.0	6.0	16.0	0.0	3.0	0.0	10.0	15.0
chr5	179931000	179931499	5.0	0.0	0.0	8.0	38.0	0.0	0.0	2.0	14.0	71.0	0.0	1.0	3.0	22.0	111.0	0.0	0.0	0.0	13.0	49.0	25.0	11.0	6.0	13.0	13.0	1.0	1.0	1.0	13.0	40.0	1.0	3.0	0.0	25.0	142.0	0.0	3.0	2.0	15.0	120.0	87.0	9.0	0.0	8.0	24.0	chr5	179931000	179931499	1.0	0.0	0.0	14.0	114.0	0.0	2.0	4.0	28.0	93.0	0.0	1.0	2.0	24.0	134.0	1.0	3.0	2.0	22.0	116.0	83.0	19.0	8.0	14.0	27.0	0.0	1.0	1.0	14.0	44.0	1.0	2.0	6.0	17.0	180.0	0.0	0.0	1.0	11.0	53.0	45.0	6.0	0.0	3.0	34.0
chr6	1079500	1079999	0.0	1.0	0.0	7.0	24.0	1.0	0.0	1.0	4.0	17.0	21.0	14.0	8.0	12.0	19.0	2.0	2.0	0.0	5.0	29.0	12.0	2.0	1.0	2.0	8.0	0.0	0.0	1.0	5.0	17.0	1.0	0.0	3.0	23.0	93.0	2.0	2.0	3.0	28.0	79.0	44.0	0.0	0.0	4.0	6.0	chr6	1079500	1079999	4.0	0.0	2.0	10.0	42.0	2.0	4.0	2.0	10.0	39.0	21.0	19.0	7.0	16.0	26.0	6.0	2.0	1.0	20.0	48.0	48.0	15.0	5.0	13.0	15.0	0.0	1.0	0.0	5.0	13.0	1.0	4.0	1.0	14.0	73.0	0.0	0.0	1.0	9.0	24.0	17.0	3.0	0.0	1.0	9.0
chr6	1867000	1867499	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	4.0	33.0	0.0	0.0	0.0	1.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	2.0	0.0	1.0	16.0	0.0	0.0	0.0	2.0	21.0	6.0	11.0	0.0	2.0	12.0	chr6	1867000	1867499	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	3.0	27.0	0.0	2.0	0.0	2.0	30.0	0.0	1.0	0.0	2.0	19.0	29.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	8.0	12.0	3.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	8.0	2.0	3.0	0.0	4.0	2.0
chr6	2536500	2536999	1.0	0.0	0.0	3.0	13.0	1.0	4.0	0.0	8.0	15.0	0.0	0.0	0.0	9.0	39.0	0.0	0.0	0.0	0.0	18.0	4.0	2.0	0.0	3.0	2.0	0.0	1.0	0.0	4.0	8.0	1.0	8.0	0.0	18.0	60.0	22.0	57.0	0.0	1.0	0.0	6.0	39.0	0.0	0.0	0.0	chr6	2536500	2536999	18.0	48.0	0.0	0.0	0.0	14.0	23.0	0.0	0.0	0.0	15.0	63.0	0.0	0.0	0.0	9.0	9.0	0.0	11.0	49.0	46.0	38.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	9.0	11.0	64.0	0.0	2.0	0.0	0.0	1.0	0.0	4.0	20.0	0.0	4.0	0.0	6.0	18.0
chr6	2962000	2962499	2.0	2.0	2.0	5.0	37.0	1.0	1.0	0.0	7.0	31.0	0.0	2.0	3.0	13.0	61.0	4.0	1.0	0.0	4.0	20.0	35.0	0.0	1.0	2.0	3.0	1.0	0.0	3.0	8.0	34.0	42.0	4.0	3.0	15.0	77.0	0.0	2.0	1.0	18.0	76.0	58.0	1.0	0.0	3.0	24.0	chr6	2962000	2962499	0.0	0.0	6.0	11.0	63.0	0.0	0.0	1.0	6.0	68.0	2.0	3.0	5.0	22.0	88.0	34.0	12.0	1.0	7.0	43.0	93.0	3.0	0.0	2.0	9.0	0.0	0.0	0.0	5.0	31.0	83.0	0.0	3.0	2.0	24.0	1.0	1.0	0.0	5.0	30.0	41.0	2.0	0.0	1.0	9.0
chr6	3418500	3418999	1.0	0.0	1.0	1.0	29.0	0.0	0.0	0.0	11.0	24.0	0.0	1.0	2.0	21.0	47.0	2.0	0.0	0.0	4.0	28.0	23.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	21.0	4.0	4.0	6.0	13.0	76.0	3.0	4.0	6.0	35.0	89.0	52.0	1.0	2.0	9.0	18.0	chr6	3418500	3418999	1.0	0.0	3.0	30.0	51.0	0.0	2.0	2.0	17.0	62.0	0.0	2.0	7.0	50.0	80.0	31.0	3.0	1.0	19.0	74.0	81.0	6.0	1.0	1.0	15.0	0.0	0.0	1.0	5.0	39.0	34.0	33.0	32.0	28.0	30.0	1.0	0.0	0.0	9.0	39.0	23.0	1.0	1.0	2.0	12.0
chr6	4529500	4529999	2.0	2.0	0.0	3.0	2.0	3.0	4.0	1.0	3.0	7.0	0.0	1.0	0.0	6.0	25.0	0.0	0.0	0.0	6.0	9.0	4.0	1.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	9.0	1.0	0.0	1.0	6.0	23.0	5.0	6.0	1.0	0.0	0.0	13.0	6.0	0.0	0.0	0.0	chr6	4529500	4529999	14.0	10.0	1.0	0.0	0.0	12.0	13.0	0.0	0.0	0.0	5.0	11.0	0.0	0.0	1.0	1.0	9.0	0.0	6.0	14.0	12.0	3.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	16.0	4.0	1.0	0.0	0.0	0.0	1.0	1.0	7.0	15.0	4.0	6.0	0.0	2.0	0.0
chr6	4990500	4990999	0.0	0.0	0.0	3.0	22.0	0.0	0.0	0.0	3.0	28.0	0.0	54.0	0.0	4.0	0.0	0.0	17.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	19.0	0.0	1.0	0.0	2.0	25.0	1.0	74.0	0.0	6.0	0.0	1.0	68.0	0.0	11.0	0.0	1.0	53.0	0.0	7.0	1.0	chr6	4990500	4990999	1.0	57.0	0.0	8.0	0.0	1.0	58.0	0.0	6.0	0.0	1.0	69.0	0.0	8.0	0.0	0.0	0.0	0.0	7.0	83.0	2.0	72.0	0.0	8.0	0.0	1.0	23.0	0.0	3.0	0.0	2.0	65.0	0.0	5.0	0.0	0.0	23.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	15.0
chr6	5205500	5205999	23.0	0.0	0.0	0.0	2.0	26.0	1.0	0.0	0.0	0.0	55.0	1.0	0.0	2.0	2.0	32.0	1.0	0.0	0.0	0.0	28.0	2.0	0.0	0.0	0.0	29.0	1.0	0.0	0.0	0.0	40.0	7.0	0.0	19.0	54.0	83.0	5.0	0.0	4.0	24.0	46.0	5.0	0.0	4.0	6.0	chr6	5205500	5205999	64.0	1.0	0.0	0.0	1.0	60.0	1.0	0.0	0.0	2.0	95.0	0.0	0.0	0.0	1.0	65.0	3.0	0.0	2.0	6.0	77.0	2.0	0.0	1.0	0.0	21.0	1.0	0.0	0.0	1.0	10.0	3.0	0.0	18.0	51.0	15.0	4.0	0.0	2.0	12.0	25.0	2.0	0.0	1.0	2.0
chr6	5407000	5407499	0.0	3.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	16.0	0.0	4.0	17.0	2.0	4.0	0.0	2.0	5.0	0.0	17.0	0.0	1.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	10.0	0.0	1.0	12.0	0.0	0.0	0.0	2.0	19.0	0.0	0.0	0.0	0.0	21.0	chr6	5407000	5407499	0.0	0.0	0.0	1.0	26.0	0.0	0.0	0.0	5.0	20.0	0.0	0.0	0.0	1.0	16.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	21.0	0.0	3.0	0.0	2.0	6.0	0.0	1.0	0.0	0.0	26.0	0.0	7.0	0.0	1.0	7.0	0.0	15.0	0.0	0.0	0.0
chr6	5908000	5908499	5.0	37.0	0.0	0.0	0.0	5.0	34.0	0.0	0.0	0.0	10.0	32.0	0.0	33.0	0.0	2.0	10.0	0.0	15.0	0.0	9.0	21.0	0.0	0.0	0.0	7.0	31.0	0.0	0.0	0.0	6.0	33.0	0.0	17.0	0.0	0.0	3.0	0.0	5.0	48.0	1.0	0.0	0.0	8.0	65.0	chr6	5908000	5908499	2.0	3.0	0.0	10.0	74.0	0.0	0.0	0.0	12.0	56.0	0.0	0.0	0.0	4.0	71.0	13.0	49.0	0.0	0.0	0.0	1.0	5.0	0.0	16.0	31.0	0.0	23.0	0.0	6.0	0.0	1.0	1.0	0.0	8.0	60.0	3.0	23.0	0.0	11.0	0.0	9.0	25.0	0.0	1.0	0.0
